review_cost,protocol,model,threshold,tp,fp,fn,review_cost_total,fn_loss_total,total_cost
25.0,stratified,xgboost,0.61,69,2,26,1775.0,4081.8399999999997,5856.84
25.0,stratified,xgboost,0.62,69,1,26,1750.0,4081.8399999999997,5831.84
25.0,stratified,xgboost,0.63,69,1,26,1750.0,4081.8399999999997,5831.84
25.0,stratified,xgboost,0.64,69,1,26,1750.0,4081.8399999999997,5831.84
25.0,stratified,xgboost,0.65,68,1,27,1725.0,4082.8399999999997,5807.84
25.0,stratified,xgboost,0.66,68,1,27,1725.0,4082.8399999999997,5807.84
25.0,stratified,xgboost,0.67,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.68,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.69,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.7,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.71,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.72,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.73,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.74,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.75,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.76,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.77,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.78,67,1,28,1700.0,4083.52,5783.52
25.0,stratified,xgboost,0.79,66,1,29,1675.0,4160.459999999999,5835.459999999999
25.0,stratified,xgboost,0.8,66,1,29,1675.0,4160.459999999999,5835.459999999999
25.0,stratified,xgboost,0.81,66,1,29,1675.0,4160.459999999999,5835.459999999999
25.0,stratified,xgboost,0.82,66,1,29,1675.0,4160.459999999999,5835.459999999999
25.0,stratified,xgboost,0.83,66,1,29,1675.0,4160.459999999999,5835.459999999999
25.0,stratified,xgboost,0.84,65,1,30,1650.0,5970.139999999999,7620.139999999999
25.0,stratified,xgboost,0.85,65,1,30,1650.0,5970.139999999999,7620.139999999999
25.0,stratified,xgboost,0.86,65,1,30,1650.0,5970.139999999999,7620.139999999999
25.0,stratified,xgboost,0.87,65,1,30,1650.0,5970.139999999999,7620.139999999999
25.0,stratified,xgboost,0.88,65,1,30,1650.0,5970.139999999999,7620.139999999999
25.0,stratified,xgboost,0.89,64,1,31,1625.0,6035.139999999999,7660.139999999999
25.0,stratified,xgboost,0.9,62,1,33,1575.0,6897.66,8472.66
25.0,stratified,xgboost,0.91,61,1,34,1550.0,7614.81,9164.810000000001
25.0,stratified,xgboost,0.92,61,1,34,1550.0,7614.81,9164.810000000001
25.0,stratified,xgboost,0.93,59,1,36,1500.0,7665.98,9165.98
25.0,stratified,xgboost,0.94,56,1,39,1425.0,7941.82,9366.82
25.0,stratified,xgboost,0.95,52,1,43,1325.0,8306.82,9631.82
25.0,stratified,xgboost,0.96,50,1,45,1275.0,8308.82,9583.82
25.0,stratified,xgboost,0.97,45,0,50,1125.0,9305.03,10430.03
25.0,stratified,xgboost,0.98,30,0,65,750.0,10616.07,11366.07
25.0,stratified,xgboost,0.99,12,0,83,300.0,13396.800000000001,13696.800000000001
2.0,stratified,random_forest,0.01,75,170,20,490.0,3789.34,4279.34
2.0,stratified,random_forest,0.02,75,93,20,336.0,3789.34,4125.34
2.0,stratified,random_forest,0.03,74,60,21,268.0,3790.34,4058.34
2.0,stratified,random_forest,0.04,74,47,21,242.0,3790.34,4032.34
2.0,stratified,random_forest,0.05,74,36,21,220.0,3790.34,4010.34
2.0,stratified,random_forest,0.06,74,30,21,208.0,3790.34,3998.34
2.0,stratified,random_forest,0.07,74,23,21,194.0,3790.34,3984.34
2.0,stratified,random_forest,0.08,74,22,21,192.0,3790.34,3982.34
2.0,stratified,random_forest,0.09,74,21,21,190.0,3790.34,3980.34
2.0,stratified,random_forest,0.1,74,20,21,188.0,3790.34,3978.34
2.0,stratified,random_forest,0.11,74,20,21,188.0,3790.34,3978.34
2.0,stratified,random_forest,0.12,74,17,21,182.0,3790.34,3972.34
2.0,stratified,random_forest,0.13,73,17,22,180.0,3792.56,3972.56
2.0,stratified,random_forest,0.14,73,14,22,174.0,3792.56,3966.56
2.0,stratified,random_forest,0.15,73,14,22,174.0,3792.56,3966.56
2.0,stratified,random_forest,0.16,73,14,22,174.0,3792.56,3966.56
2.0,stratified,random_forest,0.17,73,14,22,174.0,3792.56,3966.56
2.0,stratified,random_forest,0.18,73,12,22,170.0,3792.56,3962.56
2.0,stratified,random_forest,0.19,73,12,22,170.0,3792.56,3962.56
2.0,stratified,random_forest,0.2,73,11,22,168.0,3792.56,3960.56
2.0,stratified,random_forest,0.21,73,11,22,168.0,3792.56,3960.56
2.0,stratified,random_forest,0.22,73,11,22,168.0,3792.56,3960.56
2.0,stratified,random_forest,0.23,73,11,22,168.0,3792.56,3960.56
2.0,stratified,random_forest,0.24,73,11,22,168.0,3792.56,3960.56
2.0,stratified,random_forest,0.25,73,9,22,164.0,3792.56,3956.56
2.0,stratified,random_forest,0.26,73,9,22,164.0,3792.56,3956.56
2.0,stratified,random_forest,0.27,73,9,22,164.0,3792.56,3956.56
2.0,stratified,random_forest,0.28,73,9,22,164.0,3792.56,3956.56
2.0,stratified,random_forest,0.29,73,9,22,164.0,3792.56,3956.56
2.0,stratified,random_forest,0.3,73,8,22,162.0,3792.56,3954.56
2.0,stratified,random_forest,0.31,73,8,22,162.0,3792.56,3954.56
2.0,stratified,random_forest,0.32,72,8,23,160.0,3811.6,3971.6
2.0,stratified,random_forest,0.33,72,8,23,160.0,3811.6,3971.6
2.0,stratified,random_forest,0.34,72,8,23,160.0,3811.6,3971.6
2.0,stratified,random_forest,0.35,72,8,23,160.0,3811.6,3971.6
2.0,stratified,random_forest,0.36,72,8,23,160.0,3811.6,3971.6
2.0,stratified,random_forest,0.37,72,6,23,156.0,3811.6,3967.6
2.0,stratified,random_forest,0.38,72,5,23,154.0,3811.6,3965.6
2.0,stratified,random_forest,0.39,71,4,24,150.0,4051.5299999999997,4201.53
2.0,stratified,random_forest,0.4,71,4,24,150.0,4051.5299999999997,4201.53
2.0,stratified,random_forest,0.41,71,3,24,148.0,4051.5299999999997,4199.53
2.0,stratified,random_forest,0.42,71,2,24,146.0,4051.5299999999997,4197.53
2.0,stratified,random_forest,0.43,71,2,24,146.0,4051.5299999999997,4197.53
2.0,stratified,random_forest,0.44,71,2,24,146.0,4051.5299999999997,4197.53
2.0,stratified,random_forest,0.45,71,2,24,146.0,4051.5299999999997,4197.53
2.0,stratified,random_forest,0.46,71,2,24,146.0,4051.5299999999997,4197.53
2.0,stratified,random_forest,0.47,71,2,24,146.0,4051.5299999999997,4197.53
2.0,stratified,random_forest,0.48,71,2,24,146.0,4051.5299999999997,4197.53
2.0,stratified,random_forest,0.49,70,2,25,144.0,4052.21,4196.21
2.0,stratified,random_forest,0.5,69,2,26,142.0,4313.429999999999,4455.429999999999
2.0,stratified,random_forest,0.51,69,2,26,142.0,4313.429999999999,4455.429999999999
2.0,stratified,random_forest,0.52,68,2,27,140.0,6123.110000000001,6263.110000000001
2.0,stratified,random_forest,0.53,68,2,27,140.0,6123.110000000001,6263.110000000001
2.0,stratified,random_forest,0.54,66,2,29,136.0,6135.42,6271.42
2.0,stratified,random_forest,0.55,66,2,29,136.0,6135.42,6271.42
2.0,stratified,random_forest,0.56,66,2,29,136.0,6135.42,6271.42
2.0,stratified,random_forest,0.57,65,2,30,134.0,6852.570000000001,6986.570000000001
2.0,stratified,random_forest,0.58,65,2,30,134.0,6852.570000000001,6986.570000000001
2.0,stratified,random_forest,0.59,65,1,30,132.0,6852.570000000001,6984.570000000001
2.0,stratified,random_forest,0.6,64,1,31,130.0,7453.3,7583.3
2.0,stratified,random_forest,0.61,64,1,31,130.0,7453.3,7583.3
2.0,stratified,random_forest,0.62,64,1,31,130.0,7453.3,7583.3
2.0,stratified,random_forest,0.63,63,1,32,128.0,7454.3,7582.3
2.0,stratified,random_forest,0.64,63,1,32,128.0,7454.3,7582.3
2.0,stratified,random_forest,0.65,63,1,32,128.0,7454.3,7582.3
2.0,stratified,random_forest,0.66,62,1,33,126.0,7472.3,7598.3
2.0,stratified,random_forest,0.67,61,1,34,124.0,8274.82,8398.82
2.0,stratified,random_forest,0.68,61,1,34,124.0,8274.82,8398.82
2.0,stratified,random_forest,0.69,61,1,34,124.0,8274.82,8398.82
2.0,stratified,random_forest,0.7,61,1,34,124.0,8274.82,8398.82
2.0,stratified,random_forest,0.71,60,1,35,122.0,8309.820000000002,8431.820000000002
2.0,stratified,random_forest,0.72,60,1,35,122.0,8309.820000000002,8431.820000000002
2.0,stratified,random_forest,0.73,59,1,36,120.0,8343.41,8463.41
2.0,stratified,random_forest,0.74,59,1,36,120.0,8343.41,8463.41
2.0,stratified,random_forest,0.75,59,1,36,120.0,8343.41,8463.41
2.0,stratified,random_forest,0.76,59,1,36,120.0,8343.41,8463.41
2.0,stratified,random_forest,0.77,58,1,37,118.0,9697.66,9815.66
2.0,stratified,random_forest,0.78,56,1,39,114.0,9700.66,9814.66
2.0,stratified,random_forest,0.79,56,1,39,114.0,9700.66,9814.66
2.0,stratified,random_forest,0.8,55,1,40,112.0,9777.6,9889.6
2.0,stratified,random_forest,0.81,54,1,41,110.0,9877.59,9987.59
2.0,stratified,random_forest,0.82,54,1,41,110.0,9877.59,9987.59
2.0,stratified,random_forest,0.83,51,1,44,104.0,10869.970000000001,10973.970000000001
2.0,stratified,random_forest,0.84,49,1,46,100.0,10930.97,11030.97
2.0,stratified,random_forest,0.85,47,1,48,96.0,11130.95,11226.95
2.0,stratified,random_forest,0.86,47,1,48,96.0,11130.95,11226.95
2.0,stratified,random_forest,0.87,44,1,51,90.0,12182.88,12272.88
2.0,stratified,random_forest,0.88,43,1,52,88.0,12182.88,12270.88
2.0,stratified,random_forest,0.89,43,1,52,88.0,12182.88,12270.88
2.0,stratified,random_forest,0.9,40,1,55,82.0,12291.78,12373.78
2.0,stratified,random_forest,0.91,37,1,58,76.0,12518.850000000002,12594.850000000002
2.0,stratified,random_forest,0.92,36,1,59,74.0,12518.85,12592.85
2.0,stratified,random_forest,0.93,34,1,61,70.0,12520.61,12590.61
2.0,stratified,random_forest,0.94,31,1,64,64.0,13353.720000000001,13417.720000000001
2.0,stratified,random_forest,0.95,23,0,72,46.0,13778.73,13824.73
2.0,stratified,random_forest,0.96,18,0,77,36.0,13859.429999999998,13895.429999999998
2.0,stratified,random_forest,0.97,14,0,81,28.0,13900.04,13928.04
2.0,stratified,random_forest,0.98,10,0,85,20.0,13947.289999999999,13967.289999999999
2.0,stratified,random_forest,0.99,5,0,90,10.0,14208.720000000001,14218.720000000001
5.0,stratified,random_forest,0.01,75,170,20,1225.0,3789.34,5014.34
5.0,stratified,random_forest,0.02,75,93,20,840.0,3789.34,4629.34
5.0,stratified,random_forest,0.03,74,60,21,670.0,3790.34,4460.34
5.0,stratified,random_forest,0.04,74,47,21,605.0,3790.34,4395.34
5.0,stratified,random_forest,0.05,74,36,21,550.0,3790.34,4340.34
5.0,stratified,random_forest,0.06,74,30,21,520.0,3790.34,4310.34
5.0,stratified,random_forest,0.07,74,23,21,485.0,3790.34,4275.34
5.0,stratified,random_forest,0.08,74,22,21,480.0,3790.34,4270.34
5.0,stratified,random_forest,0.09,74,21,21,475.0,3790.34,4265.34
5.0,stratified,random_forest,0.1,74,20,21,470.0,3790.34,4260.34
5.0,stratified,random_forest,0.11,74,20,21,470.0,3790.34,4260.34
5.0,stratified,random_forest,0.12,74,17,21,455.0,3790.34,4245.34
5.0,stratified,random_forest,0.13,73,17,22,450.0,3792.56,4242.5599999999995
5.0,stratified,random_forest,0.14,73,14,22,435.0,3792.56,4227.5599999999995
5.0,stratified,random_forest,0.15,73,14,22,435.0,3792.56,4227.5599999999995
5.0,stratified,random_forest,0.16,73,14,22,435.0,3792.56,4227.5599999999995
5.0,stratified,random_forest,0.17,73,14,22,435.0,3792.56,4227.5599999999995
5.0,stratified,random_forest,0.18,73,12,22,425.0,3792.56,4217.5599999999995
5.0,stratified,random_forest,0.19,73,12,22,425.0,3792.56,4217.5599999999995
5.0,stratified,random_forest,0.2,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,random_forest,0.21,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,random_forest,0.22,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,random_forest,0.23,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,random_forest,0.24,73,11,22,420.0,3792.56,4212.5599999999995
5.0,stratified,random_forest,0.25,73,9,22,410.0,3792.56,4202.5599999999995
5.0,stratified,random_forest,0.26,73,9,22,410.0,3792.56,4202.5599999999995
5.0,stratified,random_forest,0.27,73,9,22,410.0,3792.56,4202.5599999999995
5.0,stratified,random_forest,0.28,73,9,22,410.0,3792.56,4202.5599999999995
5.0,stratified,random_forest,0.29,73,9,22,410.0,3792.56,4202.5599999999995
5.0,stratified,random_forest,0.3,73,8,22,405.0,3792.56,4197.5599999999995
5.0,stratified,random_forest,0.31,73,8,22,405.0,3792.56,4197.5599999999995
5.0,stratified,random_forest,0.32,72,8,23,400.0,3811.6,4211.6
5.0,stratified,random_forest,0.33,72,8,23,400.0,3811.6,4211.6
5.0,stratified,random_forest,0.34,72,8,23,400.0,3811.6,4211.6
5.0,stratified,random_forest,0.35,72,8,23,400.0,3811.6,4211.6
5.0,stratified,random_forest,0.36,72,8,23,400.0,3811.6,4211.6
5.0,stratified,random_forest,0.37,72,6,23,390.0,3811.6,4201.6
5.0,stratified,random_forest,0.38,72,5,23,385.0,3811.6,4196.6
5.0,stratified,random_forest,0.39,71,4,24,375.0,4051.5299999999997,4426.53
5.0,stratified,random_forest,0.4,71,4,24,375.0,4051.5299999999997,4426.53
5.0,stratified,random_forest,0.41,71,3,24,370.0,4051.5299999999997,4421.53
5.0,stratified,random_forest,0.42,71,2,24,365.0,4051.5299999999997,4416.53
5.0,stratified,random_forest,0.43,71,2,24,365.0,4051.5299999999997,4416.53
5.0,stratified,random_forest,0.44,71,2,24,365.0,4051.5299999999997,4416.53
5.0,stratified,random_forest,0.45,71,2,24,365.0,4051.5299999999997,4416.53
5.0,stratified,random_forest,0.46,71,2,24,365.0,4051.5299999999997,4416.53
5.0,stratified,random_forest,0.47,71,2,24,365.0,4051.5299999999997,4416.53
5.0,stratified,random_forest,0.48,71,2,24,365.0,4051.5299999999997,4416.53
5.0,stratified,random_forest,0.49,70,2,25,360.0,4052.21,4412.21
5.0,stratified,random_forest,0.5,69,2,26,355.0,4313.429999999999,4668.429999999999
5.0,stratified,random_forest,0.51,69,2,26,355.0,4313.429999999999,4668.429999999999
5.0,stratified,random_forest,0.52,68,2,27,350.0,6123.110000000001,6473.110000000001
5.0,stratified,random_forest,0.53,68,2,27,350.0,6123.110000000001,6473.110000000001
5.0,stratified,random_forest,0.54,66,2,29,340.0,6135.42,6475.42
5.0,stratified,random_forest,0.55,66,2,29,340.0,6135.42,6475.42
5.0,stratified,random_forest,0.56,66,2,29,340.0,6135.42,6475.42
5.0,stratified,random_forest,0.57,65,2,30,335.0,6852.570000000001,7187.570000000001
5.0,stratified,random_forest,0.58,65,2,30,335.0,6852.570000000001,7187.570000000001
5.0,stratified,random_forest,0.59,65,1,30,330.0,6852.570000000001,7182.570000000001
5.0,stratified,random_forest,0.6,64,1,31,325.0,7453.3,7778.3
5.0,stratified,random_forest,0.61,64,1,31,325.0,7453.3,7778.3
5.0,stratified,random_forest,0.62,64,1,31,325.0,7453.3,7778.3
5.0,stratified,random_forest,0.63,63,1,32,320.0,7454.3,7774.3
5.0,stratified,random_forest,0.64,63,1,32,320.0,7454.3,7774.3
5.0,stratified,random_forest,0.65,63,1,32,320.0,7454.3,7774.3
5.0,stratified,random_forest,0.66,62,1,33,315.0,7472.3,7787.3
5.0,stratified,random_forest,0.67,61,1,34,310.0,8274.82,8584.82
5.0,stratified,random_forest,0.68,61,1,34,310.0,8274.82,8584.82
5.0,stratified,random_forest,0.69,61,1,34,310.0,8274.82,8584.82
5.0,stratified,random_forest,0.7,61,1,34,310.0,8274.82,8584.82
5.0,stratified,random_forest,0.71,60,1,35,305.0,8309.820000000002,8614.820000000002
5.0,stratified,random_forest,0.72,60,1,35,305.0,8309.820000000002,8614.820000000002
5.0,stratified,random_forest,0.73,59,1,36,300.0,8343.41,8643.41
5.0,stratified,random_forest,0.74,59,1,36,300.0,8343.41,8643.41
5.0,stratified,random_forest,0.75,59,1,36,300.0,8343.41,8643.41
5.0,stratified,random_forest,0.76,59,1,36,300.0,8343.41,8643.41
5.0,stratified,random_forest,0.77,58,1,37,295.0,9697.66,9992.66
5.0,stratified,random_forest,0.78,56,1,39,285.0,9700.66,9985.66
5.0,stratified,random_forest,0.79,56,1,39,285.0,9700.66,9985.66
5.0,stratified,random_forest,0.8,55,1,40,280.0,9777.6,10057.6
5.0,stratified,random_forest,0.81,54,1,41,275.0,9877.59,10152.59
5.0,stratified,random_forest,0.82,54,1,41,275.0,9877.59,10152.59
5.0,stratified,random_forest,0.83,51,1,44,260.0,10869.970000000001,11129.970000000001
5.0,stratified,random_forest,0.84,49,1,46,250.0,10930.97,11180.97
5.0,stratified,random_forest,0.85,47,1,48,240.0,11130.95,11370.95
5.0,stratified,random_forest,0.86,47,1,48,240.0,11130.95,11370.95
5.0,stratified,random_forest,0.87,44,1,51,225.0,12182.88,12407.88
5.0,stratified,random_forest,0.88,43,1,52,220.0,12182.88,12402.88
5.0,stratified,random_forest,0.89,43,1,52,220.0,12182.88,12402.88
5.0,stratified,random_forest,0.9,40,1,55,205.0,12291.78,12496.78
5.0,stratified,random_forest,0.91,37,1,58,190.0,12518.850000000002,12708.850000000002
5.0,stratified,random_forest,0.92,36,1,59,185.0,12518.85,12703.85
5.0,stratified,random_forest,0.93,34,1,61,175.0,12520.61,12695.61
5.0,stratified,random_forest,0.94,31,1,64,160.0,13353.720000000001,13513.720000000001
5.0,stratified,random_forest,0.95,23,0,72,115.0,13778.73,13893.73
5.0,stratified,random_forest,0.96,18,0,77,90.0,13859.429999999998,13949.429999999998
5.0,stratified,random_forest,0.97,14,0,81,70.0,13900.04,13970.04
5.0,stratified,random_forest,0.98,10,0,85,50.0,13947.289999999999,13997.289999999999
5.0,stratified,random_forest,0.99,5,0,90,25.0,14208.720000000001,14233.720000000001
10.0,stratified,random_forest,0.01,75,170,20,2450.0,3789.34,6239.34
10.0,stratified,random_forest,0.02,75,93,20,1680.0,3789.34,5469.34
10.0,stratified,random_forest,0.03,74,60,21,1340.0,3790.34,5130.34
10.0,stratified,random_forest,0.04,74,47,21,1210.0,3790.34,5000.34
10.0,stratified,random_forest,0.05,74,36,21,1100.0,3790.34,4890.34
10.0,stratified,random_forest,0.06,74,30,21,1040.0,3790.34,4830.34
10.0,stratified,random_forest,0.07,74,23,21,970.0,3790.34,4760.34
10.0,stratified,random_forest,0.08,74,22,21,960.0,3790.34,4750.34
10.0,stratified,random_forest,0.09,74,21,21,950.0,3790.34,4740.34
10.0,stratified,random_forest,0.1,74,20,21,940.0,3790.34,4730.34
10.0,stratified,random_forest,0.11,74,20,21,940.0,3790.34,4730.34
10.0,stratified,random_forest,0.12,74,17,21,910.0,3790.34,4700.34
10.0,stratified,random_forest,0.13,73,17,22,900.0,3792.56,4692.5599999999995
10.0,stratified,random_forest,0.14,73,14,22,870.0,3792.56,4662.5599999999995
10.0,stratified,random_forest,0.15,73,14,22,870.0,3792.56,4662.5599999999995
10.0,stratified,random_forest,0.16,73,14,22,870.0,3792.56,4662.5599999999995
10.0,stratified,random_forest,0.17,73,14,22,870.0,3792.56,4662.5599999999995
10.0,stratified,random_forest,0.18,73,12,22,850.0,3792.56,4642.5599999999995
10.0,stratified,random_forest,0.19,73,12,22,850.0,3792.56,4642.5599999999995
10.0,stratified,random_forest,0.2,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,random_forest,0.21,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,random_forest,0.22,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,random_forest,0.23,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,random_forest,0.24,73,11,22,840.0,3792.56,4632.5599999999995
10.0,stratified,random_forest,0.25,73,9,22,820.0,3792.56,4612.5599999999995
10.0,stratified,random_forest,0.26,73,9,22,820.0,3792.56,4612.5599999999995
10.0,stratified,random_forest,0.27,73,9,22,820.0,3792.56,4612.5599999999995
10.0,stratified,random_forest,0.28,73,9,22,820.0,3792.56,4612.5599999999995
10.0,stratified,random_forest,0.29,73,9,22,820.0,3792.56,4612.5599999999995
10.0,stratified,random_forest,0.3,73,8,22,810.0,3792.56,4602.5599999999995
10.0,stratified,random_forest,0.31,73,8,22,810.0,3792.56,4602.5599999999995
10.0,stratified,random_forest,0.32,72,8,23,800.0,3811.6,4611.6
10.0,stratified,random_forest,0.33,72,8,23,800.0,3811.6,4611.6
10.0,stratified,random_forest,0.34,72,8,23,800.0,3811.6,4611.6
10.0,stratified,random_forest,0.35,72,8,23,800.0,3811.6,4611.6
10.0,stratified,random_forest,0.36,72,8,23,800.0,3811.6,4611.6
10.0,stratified,random_forest,0.37,72,6,23,780.0,3811.6,4591.6
10.0,stratified,random_forest,0.38,72,5,23,770.0,3811.6,4581.6
10.0,stratified,random_forest,0.39,71,4,24,750.0,4051.5299999999997,4801.53
10.0,stratified,random_forest,0.4,71,4,24,750.0,4051.5299999999997,4801.53
10.0,stratified,random_forest,0.41,71,3,24,740.0,4051.5299999999997,4791.53
10.0,stratified,random_forest,0.42,71,2,24,730.0,4051.5299999999997,4781.53
10.0,stratified,random_forest,0.43,71,2,24,730.0,4051.5299999999997,4781.53
10.0,stratified,random_forest,0.44,71,2,24,730.0,4051.5299999999997,4781.53
10.0,stratified,random_forest,0.45,71,2,24,730.0,4051.5299999999997,4781.53
10.0,stratified,random_forest,0.46,71,2,24,730.0,4051.5299999999997,4781.53
10.0,stratified,random_forest,0.47,71,2,24,730.0,4051.5299999999997,4781.53
10.0,stratified,random_forest,0.48,71,2,24,730.0,4051.5299999999997,4781.53
10.0,stratified,random_forest,0.49,70,2,25,720.0,4052.21,4772.21
10.0,stratified,random_forest,0.5,69,2,26,710.0,4313.429999999999,5023.429999999999
10.0,stratified,random_forest,0.51,69,2,26,710.0,4313.429999999999,5023.429999999999
10.0,stratified,random_forest,0.52,68,2,27,700.0,6123.110000000001,6823.110000000001
10.0,stratified,random_forest,0.53,68,2,27,700.0,6123.110000000001,6823.110000000001
10.0,stratified,random_forest,0.54,66,2,29,680.0,6135.42,6815.42
10.0,stratified,random_forest,0.55,66,2,29,680.0,6135.42,6815.42
10.0,stratified,random_forest,0.56,66,2,29,680.0,6135.42,6815.42
10.0,stratified,random_forest,0.57,65,2,30,670.0,6852.570000000001,7522.570000000001
10.0,stratified,random_forest,0.58,65,2,30,670.0,6852.570000000001,7522.570000000001
10.0,stratified,random_forest,0.59,65,1,30,660.0,6852.570000000001,7512.570000000001
10.0,stratified,random_forest,0.6,64,1,31,650.0,7453.3,8103.3
10.0,stratified,random_forest,0.61,64,1,31,650.0,7453.3,8103.3
10.0,stratified,random_forest,0.62,64,1,31,650.0,7453.3,8103.3
10.0,stratified,random_forest,0.63,63,1,32,640.0,7454.3,8094.3
10.0,stratified,random_forest,0.64,63,1,32,640.0,7454.3,8094.3
10.0,stratified,random_forest,0.65,63,1,32,640.0,7454.3,8094.3
10.0,stratified,random_forest,0.66,62,1,33,630.0,7472.3,8102.3
10.0,stratified,random_forest,0.67,61,1,34,620.0,8274.82,8894.82
10.0,stratified,random_forest,0.68,61,1,34,620.0,8274.82,8894.82
10.0,stratified,random_forest,0.69,61,1,34,620.0,8274.82,8894.82
10.0,stratified,random_forest,0.7,61,1,34,620.0,8274.82,8894.82
10.0,stratified,random_forest,0.71,60,1,35,610.0,8309.820000000002,8919.820000000002
10.0,stratified,random_forest,0.72,60,1,35,610.0,8309.820000000002,8919.820000000002
10.0,stratified,random_forest,0.73,59,1,36,600.0,8343.41,8943.41
10.0,stratified,random_forest,0.74,59,1,36,600.0,8343.41,8943.41
10.0,stratified,random_forest,0.75,59,1,36,600.0,8343.41,8943.41
10.0,stratified,random_forest,0.76,59,1,36,600.0,8343.41,8943.41
10.0,stratified,random_forest,0.77,58,1,37,590.0,9697.66,10287.66
10.0,stratified,random_forest,0.78,56,1,39,570.0,9700.66,10270.66
10.0,stratified,random_forest,0.79,56,1,39,570.0,9700.66,10270.66
10.0,stratified,random_forest,0.8,55,1,40,560.0,9777.6,10337.6
10.0,stratified,random_forest,0.81,54,1,41,550.0,9877.59,10427.59
10.0,stratified,random_forest,0.82,54,1,41,550.0,9877.59,10427.59
